cve_id,labels
CVE-2018-8014,"['jws5-tomcat', 'jws5-javapackages-tools', 'tomcat', 'org.apache.tomcat tomcat-catalina', 'jws5-tomcat-native', 'jws5-jboss-logging', 'tomcat7', 'tomcat-native', 'jws5-ecj', 'jws5-tomcat-vault', 'jws5-mod_cluster', 'tomcat8']"
CVE-2018-8015,['org.apache.orc orc-core']
CVE-2018-8016,"['org.apache.cassandra apache-cassandra', 'org.apache.cassandra cassandra-all']"
CVE-2018-8017,['org.apache.tika tika-parsers']
CVE-2018-8018,['org.apache.ignite ignite-core']
CVE-2018-8024,"['org.apache.spark spark-core_2.10', 'org.apache.spark spark-core_2.11']"
CVE-2018-8025,['org.apache.hbase hbase-thrift']
CVE-2018-8026,"['org.apache.solr solr-core', 'org.apache.solr solr-cell']"
CVE-2018-8027,['org.apache.camel camel-core']
CVE-2018-8028,['org.apache.sentry sentry-binding-hive']
CVE-2018-8029,"['org.apache.hadoop hadoop-yarn-server-nodemanager', 'org.apache.hadoop hadoop-common', 'org.apache.hadoop hadoop-main']"
CVE-2018-8030,"['org.apache.qpid qpid-broker-plugins-amqp-0-8-protocol', 'org.apache.qpid apache-qpid-broker-j']"
CVE-2018-8031,['org.apache.tomee tomee-webapp']
CVE-2018-8032,"['org.apache.axis axis', 'axis axis']"
CVE-2018-8035,['org.apache.uima uima-ducc-web']
CVE-2018-8036,['org.apache.pdfbox fontbox']
CVE-2018-8037,"['jws5-tomcat', 'org.apache.tomcat tomcat', 'org.apache.tomcat tomcat-coyote']"
CVE-2018-8038,['org.apache.cxf.fediz fediz-core']
CVE-2018-8039,"['eap7-wildfly-transaction-client', 'eap7-wildfly-openssl-linux', 'eap7-jboss-ejb-client', 'eap7-picketlink-bindings', 'eap7-bouncycastle', 'org.apache.cxf cxf-rt-transports-http', 'eap7-wildfly-web-console-eap', 'eap7-hibernate', 'eap7-xml-security', 'eap7-ironjacamar', 'eap7-wildfly-naming-client', 'eap7-wildfly', 'eap7-activemq-artemis', 'eap7-wildfly-javadocs', 'eap7-narayana', 'eap7-jboss-remoting', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-wss4j', 'eap7-guava-libraries', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'eap7-mod_cluster', 'eap7-jberet', 'eap7-resteasy']"
CVE-2018-8041,['org.apache.camel camel-mail']
CVE-2018-9116,['com.github.tomakehurst wiremock']
CVE-2018-9117,['com.github.tomakehurst wiremock']
CVE-2018-9159,['com.sparkjava spark-core']
CVE-2018-9206,['blueimp-file-upload']
CVE-2019-0187,['org.apache.jmeter ApacheJMeter_core']
CVE-2019-0188,"['org.apache.camel camel-xmljson', 'org.apache.camel apache-camel']"
CVE-2019-0191,['org.apache.karaf.kar org.apache.karaf.kar.core']
CVE-2019-0192,['org.apache.solr solr-core']
CVE-2019-0193,['org.apache.solr solr-dataimporthandler']
CVE-2019-0194,['org.apache.camel camel-core']
CVE-2019-0195,['org.apache.tapestry tapestry-core']
CVE-2019-0199,"['org.apache.tomcat.embed tomcat-embed-core', 'org.apache.tomcat tomcat-coyote', 'org.apache.tomcat tomcat-catalina']"
CVE-2019-0200,"['org.apache.qpid qpid-broker-plugins-amqp-0-10-protocol', 'org.apache.qpid qpid-broker-plugins-amqp-0-8-protocol', 'org.apache.qpid qpid-broker-core', 'org.apache.qpid qpid-bdbstore']"
CVE-2019-0201,['org.apache.zookeeper zookeeper']
CVE-2019-0207,['org.apache.tapestry tapestry-ioc']
CVE-2019-0212,['org.apache.hbase hbase-rest']
CVE-2019-0213,['org.apache.archiva archiva-repository-admin-default']
CVE-2019-0214,['org.apache.archiva archiva-web-common']
CVE-2019-0221,['org.apache.tomcat tomcat-catalina']
CVE-2019-0222,"['org.fusesource.mqtt-client mqtt-client', 'org.apache.activemq activemq-client']"
CVE-2019-0224,"['org.apache.jspwiki jspwiki-builder', 'org.apache.jspwiki jspwiki-main', 'org.apache.jspwiki jspwiki-war']"
CVE-2019-0225,['org.apache.jspwiki jspwiki-main']
CVE-2019-0226,['org.apache.karaf.config org.apache.karaf.config.core']
CVE-2019-0228,['org.apache.pdfbox pdfbox']
CVE-2019-0232,"['org.glassfish.web web-core', 'org.glassfish.main.web web-core', 'com.hynnet tomcat-catalina', 'org.apache.tomcat tomcat-catalina']"
CVE-2019-1003000,"['atomic-enterprise-service-catalog', 'haproxy', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'jenkins-2-plugins', 'atomic-openshift-service-idler', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'golang-github-prometheus-node_exporter', 'openshift-enterprise-autoheal', 'atomic-openshift', 'jenkins', 'golang-github-prometheus-prometheus', 'atomic-openshift-dockerregistry']"
CVE-2019-1003003,"['atomic-enterprise-service-catalog', 'haproxy', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'jenkins-2-plugins', 'atomic-openshift-service-idler', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'golang-github-prometheus-node_exporter', 'openshift-enterprise-autoheal', 'atomic-openshift', 'jenkins', 'golang-github-prometheus-prometheus', 'atomic-openshift-dockerregistry']"
CVE-2019-1003004,"['atomic-enterprise-service-catalog', 'haproxy', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'jenkins-2-plugins', 'atomic-openshift-service-idler', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'golang-github-prometheus-node_exporter', 'openshift-enterprise-autoheal', 'atomic-openshift', 'jenkins', 'golang-github-prometheus-prometheus', 'atomic-openshift-dockerregistry']"
CVE-2019-1003005,['jenkins-2-plugins']
CVE-2019-1003010,"['atomic-enterprise-service-catalog', 'haproxy', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'jenkins-2-plugins', 'atomic-openshift-service-idler', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'golang-github-prometheus-node_exporter', 'openshift-enterprise-autoheal', 'atomic-openshift', 'jenkins', 'golang-github-prometheus-prometheus', 'atomic-openshift-dockerregistry']"
CVE-2019-1003011,"['atomic-enterprise-service-catalog', 'haproxy', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'jenkins-2-plugins', 'atomic-openshift-service-idler', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'golang-github-prometheus-node_exporter', 'openshift-enterprise-autoheal', 'atomic-openshift', 'jenkins', 'golang-github-prometheus-prometheus', 'atomic-openshift-dockerregistry']"
CVE-2019-1003013,"['atomic-enterprise-service-catalog', 'haproxy', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'jenkins-2-plugins', 'atomic-openshift-service-idler', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'golang-github-prometheus-node_exporter', 'openshift-enterprise-autoheal', 'atomic-openshift', 'jenkins', 'golang-github-prometheus-prometheus', 'atomic-openshift-dockerregistry']"
CVE-2019-1003014,"['atomic-enterprise-service-catalog', 'haproxy', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'jenkins-2-plugins', 'atomic-openshift-service-idler', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'golang-github-prometheus-node_exporter', 'openshift-enterprise-autoheal', 'atomic-openshift', 'jenkins', 'golang-github-prometheus-prometheus', 'atomic-openshift-dockerregistry']"
CVE-2019-1003017,['org.hudsonci.plugins job-import-plugin']
CVE-2019-1003024,['jenkins-2-plugins']
CVE-2019-1003029,['jenkins-2-plugins']
CVE-2019-1003030,['jenkins-2-plugins']
CVE-2019-1003031,['jenkins-2-plugins']
CVE-2019-1003034,['jenkins-2-plugins']
CVE-2019-1003038,['org.jvnet.hudson.plugins repository-connector']
CVE-2019-1003040,['jenkins-2-plugins']
CVE-2019-1003041,['jenkins-2-plugins']
CVE-2019-1003042,['jenkins-2-plugins']
CVE-2019-1003049,"['atomic-enterprise-service-catalog', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'cri-o', 'jenkins-2-plugins', 'atomic-openshift-service-idler', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'golang-github-prometheus-node_exporter', 'openshift-enterprise-autoheal', 'jenkins', 'atomic-openshift-dockerregistry', 'golang-github-prometheus-prometheus']"
CVE-2019-1003050,"['atomic-enterprise-service-catalog', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'cri-o', 'jenkins-2-plugins', 'atomic-openshift-service-idler', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'golang-github-prometheus-node_exporter', 'openshift-enterprise-autoheal', 'jenkins', 'atomic-openshift-dockerregistry', 'golang-github-prometheus-prometheus']"
CVE-2019-10071,['org.apache.tapestry tapestry-core']
CVE-2019-10072,"['org.apache.tomcat.embed tomcat-embed-core', 'org.apache.tomcat tomcat-coyote']"
CVE-2019-10076,"['org.apache.jspwiki jspwiki-main', 'org.apache.jspwiki jspwiki-war']"
CVE-2019-10077,['org.apache.jspwiki jspwiki-main']
CVE-2019-10078,"['org.apache.jspwiki jspwiki-main', 'org.apache.jspwiki jspwiki-war']"
CVE-2019-10086,['com.mebigfatguy commons-beanutils2']
CVE-2019-10087,"['org.apache.jspwiki jspwiki-main', 'org.apache.jspwiki jspwiki-war']"
CVE-2019-10088,['org.apache.tika tika-core']
CVE-2019-10089,['org.apache.jspwiki jspwiki-main']
CVE-2019-10090,['org.apache.jspwiki jspwiki-war']
CVE-2019-10093,['org.apache.tika tika-parsers']
CVE-2019-10094,['org.apache.tika tika-core']
CVE-2019-10099,"['org.apache.spark spark-core_2.10', 'org.apache.spark spark-core_2.11']"
CVE-2019-1010206,['com.github.kevinsawicki http-request']
CVE-2019-1010266,"['org.webjars.bower lodash', 'org.webjars.npm lodash', 'lodash']"
CVE-2019-10173,['com.thoughtworks.xstream xstream']
CVE-2019-10184,['io.undertow undertow-servlet']
CVE-2019-10240,['org.eclipse.hawkbit hawkbit-parent']
CVE-2019-10241,['org.eclipse.jetty jetty-util']
CVE-2019-10246,['org.eclipse.jetty jetty-util']
CVE-2019-10247,"['org.seleniumhq.selenium jetty-server-repacked', 'org.eclipse.jetty jetty-server', 'org.eclipse.jetty.aggregate jetty-server']"
CVE-2019-10248,['org.eclipse.vorto parent']
CVE-2019-10249,['org.eclipse.xtend org.eclipse.xtend.maven.parent']
CVE-2019-10320,"['atomic-enterprise-service-catalog', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'cri-o', 'jenkins-2-plugins', 'atomic-openshift-service-idler', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'golang-github-prometheus-node_exporter', 'openshift-enterprise-autoheal', 'jenkins', 'atomic-openshift-dockerregistry', 'golang-github-prometheus-prometheus']"
CVE-2019-10328,"['atomic-enterprise-service-catalog', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'cri-o', 'jenkins-2-plugins', 'atomic-openshift-service-idler', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'golang-github-prometheus-node_exporter', 'openshift-enterprise-autoheal', 'jenkins', 'atomic-openshift-dockerregistry', 'golang-github-prometheus-prometheus']"
CVE-2019-10337,"['atomic-openshift', 'jenkins-2-plugins']"
CVE-2019-10352,['jenkins']
CVE-2019-10353,['jenkins']
CVE-2019-10354,"['jenkins', 'org.kohsuke.stapler stapler', 'org.kohsuke.stapler stapler-groovy', 'org.kohsuke.stapler stapler-jelly']"
CVE-2019-10355,['jenkins-2-plugins']
CVE-2019-10356,['jenkins-2-plugins']
CVE-2019-10357,['jenkins-2-plugins']
CVE-2019-10383,['jenkins']
CVE-2019-10384,['jenkins']
CVE-2019-10742,"['axios', 'org.webjars.bower axios', 'org.webjars.bowergithub.axios axios', 'org.webjars.npm axios']"
CVE-2019-10744,"['lodash.mergewith', 'org.webjars.bower lodash', 'org.webjars.bowergithub.lodash lodash', 'lodash.defaultsdeep', 'org.webjars.npm lodash', 'lodash']"
CVE-2019-10745,"['org.webjars.npm assign-deep', 'assign-deep']"
CVE-2019-10747,"['org.webjars.npm set-value', 'set-value']"
CVE-2019-10753,"['com.diffplug.spotless spotless-eclipse-groovy', 'com.diffplug.spotless spotless-eclipse-wtp', 'com.diffplug.spotless spotless-eclipse-cdt']"
CVE-2019-10754,"['org.apereo.cas cas-server-support-oidc-core-api', 'org.apereo.cas cas-server-core-services-api', 'org.apereo.cas cas-server-support-oauth-core-api', 'org.apereo.cas cas-server-support-simple-mfa', 'org.apereo.cas cas-server-support-shell']"
CVE-2019-10755,"['org.pac4j pac4j-saml', 'org.pac4j pac4j-core']"
CVE-2019-11082,['de.tudarmstadt.ukp.dkpro.core de.tudarmstadt.ukp.dkpro.core.api.datasets-asl']
CVE-2019-11269,['org.springframework.security.oauth spring-security-oauth2']
CVE-2019-11272,"['org.springframework.security spring-security-core', 'org.springframework.security spring-security-config']"
CVE-2019-11274,"['org.cloudfoundry.identity cloudfoundry-identity-scim', 'org.cloudfoundry.identity cloudfoundry-identity-server']"
CVE-2019-11358,"['jquery', 'cfme', 'v2v-conversion-host', 'ovirt-ansible-hosted-engine-setup', 'ovirt-ansible-vm-infra', 'ovirt-engine-api-explorer', 'org.webjars jquery', 'cfme-gemset', 'cfme-appliance', 'ovirt-ansible-roles', 'org.webjars.npm jquery', 'cfme-amazon-smartstate', 'org.webjars.bower jquery']"
CVE-2019-11405,['org.openapitools openapi-generator']
CVE-2019-11777,['org.eclipse.paho org.eclipse.paho.client.mqttv3']
CVE-2019-11808,['io.ratpack ratpack-session']
CVE-2019-12041,"['org.webjars.npm remarkable', 'remarkable', 'org.webjars.bower remarkable', 'org.webjars remarkable']"
CVE-2019-12086,['com.fasterxml.jackson.core jackson-databind']
CVE-2019-12384,"['rh-maven35-jackson-databind', 'com.fasterxml.jackson.core jackson-databind']"
CVE-2019-12397,['org.apache.ranger security-admin-web']
CVE-2019-12400,['org.apache.santuario xmlsec']
CVE-2019-12402,['org.apache.commons commons-compress']
CVE-2019-12404,['org.apache.jspwiki jspwiki-war']
CVE-2019-12407,['org.apache.jspwiki jspwiki-war']
CVE-2019-12728,['org.grails grails-core']
CVE-2019-12741,['ca.uhn.hapi.fhir hapi-fhir-testpage-overlay']
CVE-2019-12814,['com.fasterxml.jackson.core jackson-databind']
CVE-2019-13127,"['mxgraph', 'org.webjars.npm mxgraph', 'org.webjars.bower mxgraph']"
CVE-2019-13173,['fstream']
CVE-2019-13234,['org.opencms opencms-core']
CVE-2019-13235,['org.opencms opencms-core']
CVE-2019-13236,['org.opencms opencms-core']
CVE-2019-13237,['org.opencms opencms-core']
CVE-2019-14262,['metadataextractor']
CVE-2019-14379,"['rh-maven35-jackson-databind', 'com.fasterxml.jackson.core jackson-databind']"
CVE-2019-14439,['com.fasterxml.jackson.core jackson-databind']
CVE-2019-14517,"['org.webjars.bower editor.md', 'editor.md']"
CVE-2019-14540,['com.fasterxml.jackson.core jackson-databind']
CVE-2019-14653,"['org.webjars.bower editor.md', 'editor.md']"
CVE-2019-14772,"['verdaccio', 'org.webjars.npm verdaccio']"
CVE-2019-15477,['org.jooby jooby']
CVE-2019-15488,['org.igniterealtime.openfire xmppserver']
CVE-2019-16147,['com.liferay com.liferay.journal.taglib']
CVE-2019-16335,['com.fasterxml.jackson.core jackson-databind']
CVE-2019-16728,"['dompurify', 'org.webjars.bower dompurify']"
CVE-2019-2692,['mysql mysql-connector-java']
CVE-2019-3772,['org.springframework.integration spring-integration-xml']
CVE-2019-3773,['org.springframework.ws spring-ws-core']
CVE-2019-3774,['org.springframework.batch spring-batch-infrastructure']
CVE-2019-3778,['org.springframework.security.oauth spring-security-oauth2']
CVE-2019-3787,['org.cloudfoundry.identity cloudfoundry-identity-server']
CVE-2019-3788,['org.cloudfoundry.identity cloudfoundry-identity-uaa']
CVE-2019-3795,['org.springframework.security spring-security-core']
CVE-2019-3797,['org.springframework.data spring-data-jpa']
CVE-2019-3799,['org.springframework.cloud spring-cloud-config-server']
CVE-2019-3802,['org.springframework.data spring-data-jpa']
CVE-2019-3868,['rh-sso7-keycloak']
CVE-2019-3872,"['eap7-wildfly-discovery', 'eap7-jboss-ejb-client', 'eap7-ironjacamar', 'eap7-jboss-openjdk-orb', 'eap7-hibernate', 'eap7-apache-commons-codec', 'eap7-javassist', 'eap7-picketlink-bindings', 'eap7-wildfly-naming-client', 'eap7-wildfly', 'eap7-weld-core', 'eap7-jboss-marshalling', 'eap7-jboss-remoting', 'eap7-hal-console', 'eap7-wildfly-common', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-jboss-modules', 'eap7-wildfly-http-client', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'eap7-jboss-xnio-base', 'eap7-jgroups', 'eap7-hornetq', 'eap7-resteasy']"
CVE-2019-3873,"['eap7-wildfly-discovery', 'eap7-jboss-ejb-client', 'eap7-ironjacamar', 'eap7-jboss-openjdk-orb', 'eap7-hibernate', 'eap7-apache-commons-codec', 'eap7-javassist', 'eap7-picketlink-bindings', 'eap7-wildfly-naming-client', 'eap7-wildfly', 'eap7-weld-core', 'eap7-jboss-marshalling', 'eap7-jboss-remoting', 'eap7-hal-console', 'eap7-wildfly-common', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-jboss-modules', 'eap7-wildfly-http-client', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'eap7-jboss-xnio-base', 'eap7-jgroups', 'eap7-hornetq', 'eap7-resteasy']"
CVE-2019-3888,"['eap7-wildfly-discovery', 'eap7-jboss-ejb-client', 'eap7-ironjacamar', 'eap7-jboss-openjdk-orb', 'io.undertow undertow-core', 'eap7-hibernate', 'eap7-apache-commons-codec', 'eap7-javassist', 'eap7-picketlink-bindings', 'eap7-wildfly-naming-client', 'eap7-wildfly', 'eap7-weld-core', 'eap7-jboss-marshalling', 'eap7-jboss-remoting', 'eap7-hal-console', 'eap7-wildfly-common', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-jboss-modules', 'eap7-wildfly-http-client', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'eap7-jboss-xnio-base', 'eap7-jgroups', 'eap7-hornetq', 'eap7-resteasy']"
CVE-2019-3894,"['eap7-wildfly-transaction-client', 'eap7-jboss-ejb-client', 'eap7-ironjacamar', 'eap7-undertow-jastow', 'eap7-apache-commons-lang', 'eap7-jboss-security-negotiation', 'eap7-elytron-web', 'eap7-jackson-modules-java8', 'eap7-hibernate', 'eap7-wildfly-elytron', 'eap7-sun-istack-commons', 'eap7-byte-buddy', 'eap7-jboss-genericjms', 'eap7-httpcomponents-asyncclient', 'eap7-picketlink-bindings', 'eap7-jackson-core', 'org.wildfly wildfly-ee', 'eap7-artemis-native', 'eap7-activemq-artemis', 'eap7-jackson-annotations', 'eap7-narayana', 'eap7-infinispan', 'eap7-jboss-logmanager', 'eap7-jboss-el-api_3.0_spec', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-jackson-databind', 'eap7-dom4j', 'eap7-jackson-jaxrs-providers', 'eap7-jboss-remoting-jmx', 'eap7-apache-cxf-xjc-utils', 'eap7-wildfly-http-client', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'eap7-wildfly', 'eap7-yasson', 'eap7-wildfly-elytron-tool', 'eap7-jberet', 'eap7-jackson-modules-base', 'eap7-resteasy']"
CVE-2019-5413,['morgan']
CVE-2019-5427,['com.mchange c3p0']
CVE-2019-5442,['ro.pippo pippo-jaxb']
CVE-2019-5475,['org.sonatype.nexus.plugins nexus-yum-repository-plugin']
CVE-2019-5484,['bower']
CVE-2019-6002,['com.linecorp.centraldogma centraldogma-server']
CVE-2019-7611,['org.elasticsearch elasticsearch-storm']
CVE-2019-7614,['org.elasticsearch elasticsearch']
CVE-2019-7722,"['net.sourceforge.pmd pmd-core', 'pmd pmd']"
CVE-2019-8331,"['org.webjars.bower bootstrap', 'org.webjars bootstrap', 'bootstrap']"
CVE-2019-9153,['openpgp']
CVE-2019-9154,['openpgp']
CVE-2019-9155,['openpgp']
CVE-2019-9212,['com.alipay.sofa hessian']
CVE-2019-9511,"['rh-nginx112-nginx', 'rh-nginx110-nginx', 'rh-nginx114-nginx']"
CVE-2019-9512,"['atomic-enterprise-service-catalog', 'go-toolset-1.11', 'skydive', 'go-toolset-1.11-golang', 'github.com/grpc/grpc-go', 'atomic-openshift', 'openshift']"
CVE-2019-9513,"['rh-nginx112-nginx', 'rh-nginx110-nginx', 'rh-nginx114-nginx']"
CVE-2019-9514,"['atomic-enterprise-service-catalog', 'go-toolset-1.11', 'skydive', 'go-toolset-1.11-golang', 'github.com/grpc/grpc-go', 'atomic-openshift', 'openshift']"
CVE-2019-9515,"['github.com/grpc/grpc-go', 'skydive']"
CVE-2019-9516,"['rh-nginx112-nginx', 'rh-nginx110-nginx', 'rh-nginx114-nginx']"
CVE-2019-9658,['com.puppycrawl.tools checkstyle']
CVE-2019-9737,"['org.webjars.bower editor.md', 'editor.md']"
CVE-2019-9827,['io.hawt hawtio-system']
